type,_id,customer_key,order_key,purchase_date
 orders,59f3083d1f0d676699603b57,customer_key_8578,order_key_34315,2015-04-01T09:15:47Z
 orders,59f3083d1f0d676699603b58,customer_key_8579,order_key_34316,2010-08-01T17:06:10Z
 orders,59f3083d1f0d676699603b59,customer_key_8579,order_key_34317,2009-01-17T11:24:27Z
 orders,59f3083d1f0d676699603b5a,customer_key_8579,order_key_34318,2007-01-24T12:12:36Z
 orders,59f3083d1f0d676699603b5b,customer_key_8579,order_key_34319,2011-11-06T15:07:28Z
 orders,59f3083d1f0d676699603b5c,customer_key_8580,order_key_34320,2009-09-09T14:04:43Z
 orders,59f3083d1f0d676699603b5d,customer_key_8580,order_key_34321,2010-11-19T13:32:44Z
 orders,59f3083d1f0d676699603b5e,customer_key_8580,order_key_34322,2017-01-02T10:51:35Z
 orders,59f3083d1f0d676699603b5f,customer_key_8580,order_key_34323,2013-09-19T18:44:00Z
 orders,59f3083d1f0d676699603b60,customer_key_8581,order_key_34324,2012-02-12T16:40:12Z
 orders,59f3083d1f0d676699603b61,customer_key_8581,order_key_34325,2016-01-01T18:19:20Z
 orders,59f3083d1f0d676699603b62,customer_key_8581,order_key_34326,2014-07-09T11:03:08Z
 orders,59f3083d1f0d676699603b63,customer_key_8581,order_key_34327,2013-07-18T17:27:38Z
 orders,59f3083d1f0d676699603b64,customer_key_8582,order_key_34328,2014-02-25T12:27:41Z
 orders,59f3083d1f0d676699603b65,customer_key_8582,order_key_34329,2009-07-20T14:07:22Z
 orders,59f3083d1f0d676699603b66,customer_key_8582,order_key_34330,2008-06-04T12:31:32Z
 orders,59f3083d1f0d676699603b67,customer_key_8582,order_key_34331,2015-11-02T08:57:50Z
 orders,59f3083d1f0d676699603b68,customer_key_8583,order_key_34332,2017-01-02T16:55:39Z
 orders,59f3083d1f0d676699603b69,customer_key_8583,order_key_34333,2011-06-03T15:23:23Z
 orders,59f3083d1f0d676699603b6a,customer_key_8583,order_key_34334,2017-01-01T08:59:05Z
 orders,59f3083d1f0d676699603b6b,customer_key_8583,order_key_34335,2012-05-14T16:04:26Z
 orders,59f3083d1f0d676699603b6c,customer_key_8584,order_key_34336,2017-01-02T10:55:20Z
 orders,59f3083d1f0d676699603b6d,customer_key_8584,order_key_34337,2012-04-19T10:04:14Z
 orders,59f3083d1f0d676699603b6e,customer_key_8584,order_key_34338,2010-09-15T12:05:36Z
 orders,59f3083d1f0d676699603b6f,customer_key_8584,order_key_34339,2013-02-22T10:37:03Z
 orders,59f3083d1f0d676699603b70,customer_key_8585,order_key_34340,2016-05-14T08:51:04Z
 orders,59f3083d1f0d676699603b71,customer_key_8585,order_key_34341,2017-01-01T17:05:30Z
 orders,59f3083d1f0d676699603b72,customer_key_8585,order_key_34342,2009-11-23T14:17:07Z
 orders,59f3083d1f0d676699603b73,customer_key_8585,order_key_34343,2012-03-25T16:03:43Z
 orders,59f3083d1f0d676699603b74,customer_key_8586,order_key_34344,2008-05-01T15:26:49Z
 orders,59f3083d1f0d676699603b75,customer_key_8586,order_key_34345,2007-08-25T16:54:17Z
 orders,59f3083d1f0d676699603b76,customer_key_8586,order_key_34346,2009-02-16T17:25:59Z
 orders,59f3083d1f0d676699603b77,customer_key_8586,order_key_34347,2010-07-02T18:55:40Z
 orders,59f3083d1f0d676699603b78,customer_key_8587,order_key_34348,2013-10-06T11:07:08Z
 orders,59f3083d1f0d676699603b79,customer_key_8587,order_key_34349,2008-11-02T12:16:54Z
 orders,59f3083d1f0d676699603b7a,customer_key_8587,order_key_34350,2014-09-12T12:26:05Z
 orders,59f3083d1f0d676699603b7b,customer_key_8587,order_key_34351,2010-10-27T18:40:08Z
 orders,59f3083d1f0d676699603b7c,customer_key_8588,order_key_34352,2009-08-09T10:55:53Z
 orders,59f3083d1f0d676699603b7d,customer_key_8588,order_key_34353,2015-04-27T15:02:58Z
 orders,59f3083d1f0d676699603b7e,customer_key_8588,order_key_34354,2016-05-17T17:48:31Z
 orders,59f3083d1f0d676699603b7f,customer_key_8588,order_key_34355,2011-11-24T13:02:52Z
 orders,59f3083d1f0d676699603b80,customer_key_8589,order_key_34356,2007-10-28T13:52:09Z
 orders,59f3083d1f0d676699603b81,customer_key_8589,order_key_34357,2008-11-18T15:22:17Z
 orders,59f3083d1f0d676699603b82,customer_key_8589,order_key_34358,2014-07-29T08:49:58Z
 orders,59f3083d1f0d676699603b83,customer_key_8589,order_key_34359,2010-04-28T09:01:40Z
 orders,59f3083d1f0d676699603b84,customer_key_8590,order_key_34360,2016-04-10T12:29:25Z
 orders,59f3083d1f0d676699603b85,customer_key_8590,order_key_34361,2009-08-21T17:39:11Z
 orders,59f3083d1f0d676699603b86,customer_key_8590,order_key_34362,2012-08-16T14:36:13Z
 orders,59f3083d1f0d676699603b87,customer_key_8590,order_key_34363,2009-08-18T18:54:30Z
 orders,59f3083d1f0d676699603b88,customer_key_8591,order_key_34364,2017-01-02T11:23:37Z
 orders,59f3083d1f0d676699603b89,customer_key_8591,order_key_34365,2015-06-15T18:27:45Z
 orders,59f3083d1f0d676699603b8a,customer_key_8591,order_key_34366,2012-06-12T18:13:06Z
 orders,59f3083d1f0d676699603b8b,customer_key_8591,order_key_34367,2017-01-01T08:46:43Z
 orders,59f3083d1f0d676699603b8c,customer_key_8592,order_key_34368,2010-03-02T08:49:49Z
 orders,59f3083d1f0d676699603b8d,customer_key_8592,order_key_34369,2016-04-07T16:18:37Z
 orders,59f3083d1f0d676699603b8e,customer_key_8592,order_key_34370,2015-05-27T13:50:18Z
 orders,59f3083d1f0d676699603b8f,customer_key_8592,order_key_34371,2016-09-29T09:45:00Z
 orders,59f3083d1f0d676699603b90,customer_key_8593,order_key_34372,2016-01-24T09:24:39Z
 orders,59f3083d1f0d676699603b91,customer_key_8593,order_key_34373,2010-02-22T09:15:59Z
 orders,59f3083d1f0d676699603b92,customer_key_8593,order_key_34374,2016-11-19T10:50:03Z
 orders,59f3083d1f0d676699603b93,customer_key_8593,order_key_34375,2015-08-22T18:51:56Z
 orders,59f3083d1f0d676699603b94,customer_key_8594,order_key_34376,2013-03-29T15:20:22Z
 orders,59f3083d1f0d676699603b95,customer_key_8594,order_key_34377,2012-09-22T14:10:26Z
 orders,59f3083d1f0d676699603b96,customer_key_8594,order_key_34378,2016-02-17T10:04:50Z
 orders,59f3083d1f0d676699603b97,customer_key_8594,order_key_34379,2015-08-11T16:44:33Z
 orders,59f3083d1f0d676699603b98,customer_key_8595,order_key_34380,2011-09-28T08:11:42Z
 orders,59f3083d1f0d676699603b99,customer_key_8595,order_key_34381,2017-01-01T12:23:44Z
 orders,59f3083d1f0d676699603b9a,customer_key_8595,order_key_34382,2015-01-23T12:04:20Z
 orders,59f3083d1f0d676699603b9b,customer_key_8595,order_key_34383,2015-04-07T13:39:04Z
 orders,59f3083d1f0d676699603b9c,customer_key_8596,order_key_34384,2013-03-17T08:50:35Z
 orders,59f3083d1f0d676699603b9d,customer_key_8596,order_key_34385,2008-01-18T11:37:30Z
 orders,59f3083d1f0d676699603b9e,customer_key_8596,order_key_34386,2012-07-19T10:43:31Z
 orders,59f3083d1f0d676699603b9f,customer_key_8596,order_key_34387,2011-04-28T16:30:56Z
 orders,59f3083d1f0d676699603ba0,customer_key_8597,order_key_34388,2014-06-21T18:04:59Z
 orders,59f3083d1f0d676699603ba1,customer_key_8597,order_key_34389,2007-03-26T13:38:16Z
 orders,59f3083d1f0d676699603ba2,customer_key_8597,order_key_34390,2014-05-28T13:07:44Z
 orders,59f3083d1f0d676699603ba3,customer_key_8597,order_key_34391,2016-02-15T15:43:46Z
 orders,59f3083d1f0d676699603ba4,customer_key_8598,order_key_34392,2010-05-15T16:16:14Z
 orders,59f3083d1f0d676699603ba5,customer_key_8598,order_key_34393,2009-09-12T14:54:49Z
 orders,59f3083d1f0d676699603ba6,customer_key_8598,order_key_34394,2008-03-01T11:46:40Z
 orders,59f3083d1f0d676699603ba7,customer_key_8598,order_key_34395,2012-02-27T14:37:04Z
 orders,59f3083d1f0d676699603ba8,customer_key_8599,order_key_34396,2012-10-25T10:19:47Z
 orders,59f3083d1f0d676699603ba9,customer_key_8599,order_key_34397,2010-01-19T14:25:14Z
 orders,59f3083d1f0d676699603baa,customer_key_8599,order_key_34398,2009-03-10T09:20:22Z
 orders,59f3083d1f0d676699603bab,customer_key_8599,order_key_34399,2007-10-28T17:57:41Z
 orders,59f3083d1f0d676699603bac,customer_key_8600,order_key_34400,2010-02-03T16:14:40Z
 orders,59f3083d1f0d676699603bad,customer_key_8600,order_key_34401,2016-07-04T10:35:35Z
 orders,59f3083d1f0d676699603bae,customer_key_8600,order_key_34402,2008-04-18T17:46:19Z
 orders,59f3083d1f0d676699603baf,customer_key_8600,order_key_34403,2009-04-09T16:27:53Z
 orders,59f3083d1f0d676699603bb0,customer_key_8601,order_key_34404,2017-01-02T09:54:00Z
 orders,59f3083d1f0d676699603bb1,customer_key_8601,order_key_34405,2009-02-17T08:25:19Z
 orders,59f3083d1f0d676699603bb2,customer_key_8601,order_key_34406,2016-05-16T12:21:57Z
 orders,59f3083d1f0d676699603bb3,customer_key_8601,order_key_34407,2010-05-30T15:27:24Z
 orders,59f3083d1f0d676699603bb4,customer_key_8602,order_key_34408,2007-11-20T12:57:55Z
 orders,59f3083d1f0d676699603bb5,customer_key_8602,order_key_34409,2012-11-20T10:12:07Z
 orders,59f3083d1f0d676699603bb6,customer_key_8602,order_key_34410,2015-10-13T14:51:20Z
 orders,59f3083d1f0d676699603bb7,customer_key_8602,order_key_34411,2015-08-22T08:36:32Z
 orders,59f3083d1f0d676699603bb8,customer_key_8603,order_key_34412,2009-11-26T15:38:05Z
 orders,59f3083d1f0d676699603bb9,customer_key_8603,order_key_34413,2016-06-27T15:25:07Z
 orders,59f3083d1f0d676699603bba,customer_key_8603,order_key_34414,2013-10-02T09:43:39Z
 orders,59f3083d1f0d676699603bbb,customer_key_8603,order_key_34415,2007-08-20T16:36:10Z
 orders,59f3083d1f0d676699603bbc,customer_key_8604,order_key_34416,2012-11-22T13:20:11Z
 orders,59f3083d1f0d676699603bbd,customer_key_8604,order_key_34417,2013-03-25T14:11:21Z
 orders,59f3083d1f0d676699603bbe,customer_key_8604,order_key_34418,2015-11-18T11:15:59Z
 orders,59f3083d1f0d676699603bbf,customer_key_8604,order_key_34419,2015-02-25T18:46:44Z
 orders,59f3083d1f0d676699603bc0,customer_key_8605,order_key_34420,2013-04-05T10:24:22Z
 orders,59f3083d1f0d676699603bc1,customer_key_8605,order_key_34421,2015-10-26T14:34:48Z
 orders,59f3083d1f0d676699603bc2,customer_key_8605,order_key_34422,2016-09-25T16:53:47Z
 orders,59f3083d1f0d676699603bc3,customer_key_8605,order_key_34423,2016-06-24T17:31:12Z
 orders,59f3083d1f0d676699603bc4,customer_key_8606,order_key_34424,2015-02-08T11:40:36Z
 orders,59f3083d1f0d676699603bc5,customer_key_8606,order_key_34425,2008-05-22T16:18:41Z
 orders,59f3083d1f0d676699603bc6,customer_key_8606,order_key_34426,2013-03-02T16:36:00Z
 orders,59f3083d1f0d676699603bc7,customer_key_8606,order_key_34427,2016-04-02T08:08:25Z
 orders,59f3083d1f0d676699603bc8,customer_key_8607,order_key_34428,2014-05-01T15:30:10Z
 orders,59f3083d1f0d676699603bc9,customer_key_8607,order_key_34429,2012-10-14T17:48:40Z
 orders,59f3083d1f0d676699603bca,customer_key_8607,order_key_34430,2008-07-08T14:25:39Z
 orders,59f3083d1f0d676699603bcb,customer_key_8607,order_key_34431,2013-06-19T13:14:02Z
 orders,59f3083d1f0d676699603bcc,customer_key_8608,order_key_34432,2015-08-16T17:08:23Z
 orders,59f3083d1f0d676699603bcd,customer_key_8608,order_key_34433,2013-05-15T14:25:42Z
 orders,59f3083d1f0d676699603bce,customer_key_8608,order_key_34434,2012-05-03T15:14:10Z
 orders,59f3083d1f0d676699603bcf,customer_key_8608,order_key_34435,2016-05-01T08:35:02Z
 orders,59f3083d1f0d676699603bd0,customer_key_8609,order_key_34436,2008-10-07T14:26:56Z
 orders,59f3083d1f0d676699603bd1,customer_key_8609,order_key_34437,2014-10-09T18:51:49Z
 orders,59f3083d1f0d676699603bd2,customer_key_8609,order_key_34438,2015-08-16T10:17:13Z
 orders,59f3083d1f0d676699603bd3,customer_key_8609,order_key_34439,2014-01-19T13:40:31Z
 orders,59f3083d1f0d676699603bd4,customer_key_8610,order_key_34440,2008-03-11T11:03:53Z
 orders,59f3083d1f0d676699603bd5,customer_key_8610,order_key_34441,2016-04-11T11:37:17Z
 orders,59f3083d1f0d676699603bd6,customer_key_8610,order_key_34442,2017-01-01T14:24:56Z
 orders,59f3083d1f0d676699603bd7,customer_key_8610,order_key_34443,2008-11-17T16:02:36Z
 orders,59f3083d1f0d676699603bd8,customer_key_8611,order_key_34444,2007-09-19T11:44:45Z
 orders,59f3083d1f0d676699603bd9,customer_key_8611,order_key_34445,2008-11-06T16:34:28Z
 orders,59f3083d1f0d676699603bda,customer_key_8611,order_key_34446,2012-11-28T17:35:39Z
 orders,59f3083d1f0d676699603bdb,customer_key_8611,order_key_34447,2011-03-31T18:52:31Z
 orders,59f3083d1f0d676699603bdc,customer_key_8612,order_key_34448,2009-02-11T14:06:45Z
 orders,59f3083d1f0d676699603bdd,customer_key_8612,order_key_34449,2012-03-04T15:25:17Z
 orders,59f3083d1f0d676699603bde,customer_key_8612,order_key_34450,2015-03-30T08:17:43Z
 orders,59f3083d1f0d676699603bdf,customer_key_8612,order_key_34451,2011-08-26T11:51:20Z
 orders,59f3083d1f0d676699603be0,customer_key_8613,order_key_34452,2008-04-09T13:59:44Z
 orders,59f3083d1f0d676699603be1,customer_key_8613,order_key_34453,2014-08-24T11:46:07Z
 orders,59f3083d1f0d676699603be2,customer_key_8613,order_key_34454,2016-04-19T13:55:57Z
 orders,59f3083d1f0d676699603be3,customer_key_8613,order_key_34455,2010-02-09T12:39:45Z
 orders,59f3083d1f0d676699603be4,customer_key_8614,order_key_34456,2014-11-13T11:42:51Z
 orders,59f3083d1f0d676699603be5,customer_key_8614,order_key_34457,2017-01-02T13:16:08Z
 orders,59f3083d1f0d676699603be6,customer_key_8614,order_key_34458,2014-01-21T08:52:51Z
 orders,59f3083d1f0d676699603be7,customer_key_8614,order_key_34459,2008-04-25T09:07:01Z
 orders,59f3083d1f0d676699603be8,customer_key_8615,order_key_34460,2016-06-15T09:43:00Z
 orders,59f3083d1f0d676699603be9,customer_key_8615,order_key_34461,2015-05-06T12:43:56Z
 orders,59f3083d1f0d676699603bea,customer_key_8615,order_key_34462,2015-02-11T13:48:41Z
 orders,59f3083d1f0d676699603beb,customer_key_8615,order_key_34463,2017-01-01T10:27:25Z
 orders,59f3083d1f0d676699603bec,customer_key_8616,order_key_34464,2011-01-15T16:49:50Z
 orders,59f3083d1f0d676699603bed,customer_key_8616,order_key_34465,2007-10-22T08:05:30Z
 orders,59f3083d1f0d676699603bee,customer_key_8616,order_key_34466,2010-09-05T18:13:23Z
 orders,59f3083d1f0d676699603bef,customer_key_8616,order_key_34467,2015-05-03T14:08:15Z
 orders,59f3083d1f0d676699603bf0,customer_key_8617,order_key_34468,2007-05-18T18:00:14Z
 orders,59f3083d1f0d676699603bf1,customer_key_8617,order_key_34469,2011-09-30T09:39:51Z
 orders,59f3083d1f0d676699603bf2,customer_key_8617,order_key_34470,2016-06-05T10:57:33Z
 orders,59f3083d1f0d676699603bf3,customer_key_8617,order_key_34471,2015-11-12T12:46:34Z
 orders,59f3083d1f0d676699603bf4,customer_key_8618,order_key_34472,2016-05-04T16:53:33Z
 orders,59f3083d1f0d676699603bf5,customer_key_8618,order_key_34473,2015-07-22T10:35:41Z
 orders,59f3083d1f0d676699603bf6,customer_key_8618,order_key_34474,2016-02-27T09:11:02Z
 orders,59f3083d1f0d676699603bf7,customer_key_8618,order_key_34475,2017-01-01T13:19:13Z
 orders,59f3083d1f0d676699603bf8,customer_key_8619,order_key_34476,2013-01-29T10:53:34Z
 orders,59f3083d1f0d676699603bf9,customer_key_8619,order_key_34477,2014-02-02T12:28:06Z
 orders,59f3083d1f0d676699603bfa,customer_key_8619,order_key_34478,2012-10-01T09:17:45Z
 orders,59f3083d1f0d676699603bfb,customer_key_8619,order_key_34479,2012-02-06T09:56:08Z
 orders,59f3083d1f0d676699603bfc,customer_key_8620,order_key_34480,2009-05-28T11:23:19Z
 orders,59f3083d1f0d676699603bfd,customer_key_8620,order_key_34481,2008-10-08T09:22:47Z
 orders,59f3083d1f0d676699603bfe,customer_key_8620,order_key_34482,2014-04-23T17:21:23Z
 orders,59f3083d1f0d676699603bff,customer_key_8620,order_key_34483,2015-03-14T18:12:43Z
 orders,59f3083d1f0d676699603c00,customer_key_8621,order_key_34484,2015-08-19T15:09:34Z
 orders,59f3083d1f0d676699603c01,customer_key_8621,order_key_34485,2015-04-23T11:18:52Z
 orders,59f3083d1f0d676699603c02,customer_key_8621,order_key_34486,2016-08-26T17:35:24Z
 orders,59f3083d1f0d676699603c03,customer_key_8621,order_key_34487,2016-03-18T12:53:30Z
 orders,59f3083d1f0d676699603c04,customer_key_8622,order_key_34488,2014-11-07T16:55:10Z
 orders,59f3083d1f0d676699603c05,customer_key_8622,order_key_34489,2017-01-02T08:12:06Z
 orders,59f3083d1f0d676699603c06,customer_key_8622,order_key_34490,2007-02-25T14:04:50Z
 orders,59f3083d1f0d676699603c07,customer_key_8622,order_key_34491,2016-02-21T12:12:06Z
 orders,59f3083d1f0d676699603c08,customer_key_8623,order_key_34492,2007-04-03T08:11:39Z
 orders,59f3083d1f0d676699603c09,customer_key_8623,order_key_34493,2008-05-30T15:15:13Z
 orders,59f3083d1f0d676699603c0a,customer_key_8623,order_key_34494,2007-09-20T10:47:56Z
 orders,59f3083d1f0d676699603c0b,customer_key_8623,order_key_34495,2012-06-14T12:50:21Z
 orders,59f3083d1f0d676699603c0c,customer_key_8624,order_key_34496,2014-08-23T10:23:45Z
 orders,59f3083d1f0d676699603c0d,customer_key_8624,order_key_34497,2013-09-21T08:08:28Z
 orders,59f3083d1f0d676699603c0e,customer_key_8624,order_key_34498,2013-10-19T18:29:57Z
 orders,59f3083d1f0d676699603c0f,customer_key_8624,order_key_34499,2008-07-04T17:37:53Z
 orders,59f3083d1f0d676699603c10,customer_key_8625,order_key_34500,2012-09-25T08:46:56Z
 orders,59f3083d1f0d676699603c11,customer_key_8625,order_key_34501,2007-07-29T18:43:42Z
 orders,59f3083d1f0d676699603c12,customer_key_8625,order_key_34502,2011-03-29T15:23:18Z
 orders,59f3083d1f0d676699603c13,customer_key_8625,order_key_34503,2014-04-23T13:20:55Z
 orders,59f3083d1f0d676699603c14,customer_key_8626,order_key_34504,2010-04-15T13:53:25Z
 orders,59f3083d1f0d676699603c15,customer_key_8626,order_key_34505,2015-11-11T16:29:22Z
 orders,59f3083d1f0d676699603c16,customer_key_8626,order_key_34506,2012-02-20T14:44:45Z
 orders,59f3083d1f0d676699603c17,customer_key_8626,order_key_34507,2015-10-24T11:31:14Z
 orders,59f3083d1f0d676699603c18,customer_key_8627,order_key_34508,2007-09-30T10:36:54Z
 orders,59f3083d1f0d676699603c19,customer_key_8627,order_key_34509,2016-08-25T17:49:24Z
 orders,59f3083d1f0d676699603c1a,customer_key_8627,order_key_34510,2011-10-02T12:05:02Z
 orders,59f3083d1f0d676699603c1b,customer_key_8627,order_key_34511,2010-08-03T14:05:36Z
 orders,59f3083d1f0d676699603c1c,customer_key_8628,order_key_34512,2007-10-05T14:26:57Z
 orders,59f3083d1f0d676699603c1d,customer_key_8628,order_key_34513,2013-01-30T08:49:55Z
 orders,59f3083d1f0d676699603c1e,customer_key_8628,order_key_34514,2007-08-22T18:47:26Z
 orders,59f3083d1f0d676699603c1f,customer_key_8628,order_key_34515,2010-03-03T10:40:14Z
 orders,59f3083d1f0d676699603c20,customer_key_8629,order_key_34516,2017-01-02T14:26:14Z
 orders,59f3083d1f0d676699603c21,customer_key_8629,order_key_34517,2011-04-12T15:31:34Z
 orders,59f3083d1f0d676699603c22,customer_key_8629,order_key_34518,2010-07-09T17:09:09Z
 orders,59f3083d1f0d676699603c23,customer_key_8629,order_key_34519,2010-11-14T15:39:47Z
 orders,59f3083d1f0d676699603c24,customer_key_8630,order_key_34520,2016-02-11T18:03:01Z
 orders,59f3083d1f0d676699603c25,customer_key_8630,order_key_34521,2014-10-31T14:50:57Z
 orders,59f3083d1f0d676699603c26,customer_key_8630,order_key_34522,2016-07-20T08:48:39Z
 orders,59f3083d1f0d676699603c27,customer_key_8630,order_key_34523,2013-03-19T14:21:32Z
 orders,59f3083d1f0d676699603c28,customer_key_8631,order_key_34524,2017-01-01T16:08:38Z
 orders,59f3083d1f0d676699603c29,customer_key_8631,order_key_34525,2009-11-22T10:55:02Z
 orders,59f3083d1f0d676699603c2a,customer_key_8631,order_key_34526,2013-10-02T10:11:27Z
 orders,59f3083d1f0d676699603c2b,customer_key_8631,order_key_34527,2010-02-10T11:55:16Z
 orders,59f3083d1f0d676699603c2c,customer_key_8632,order_key_34528,2010-06-10T17:40:17Z
 orders,59f3083d1f0d676699603c2d,customer_key_8632,order_key_34529,2012-04-03T11:44:02Z
 orders,59f3083d1f0d676699603c2e,customer_key_8632,order_key_34530,2012-01-09T17:51:10Z
 orders,59f3083d1f0d676699603c2f,customer_key_8632,order_key_34531,2008-03-11T11:30:12Z
 orders,59f3083d1f0d676699603c30,customer_key_8633,order_key_34532,2008-06-13T18:47:16Z
 orders,59f3083d1f0d676699603c31,customer_key_8633,order_key_34533,2007-05-16T10:59:16Z
 orders,59f3083d1f0d676699603c32,customer_key_8633,order_key_34534,2016-04-05T14:19:31Z
 orders,59f3083d1f0d676699603c33,customer_key_8633,order_key_34535,2014-05-17T16:20:09Z
 orders,59f3083d1f0d676699603c34,customer_key_8634,order_key_34536,2009-06-23T13:39:24Z
 orders,59f3083d1f0d676699603c35,customer_key_8634,order_key_34537,2017-01-02T10:38:40Z
 orders,59f3083d1f0d676699603c36,customer_key_8634,order_key_34538,2007-04-22T16:15:35Z
 orders,59f3083d1f0d676699603c37,customer_key_8634,order_key_34539,2017-01-01T15:03:19Z
 orders,59f3083d1f0d676699603c38,customer_key_8635,order_key_34540,2013-01-14T18:26:22Z
 orders,59f3083d1f0d676699603c39,customer_key_8635,order_key_34541,2015-01-25T10:46:32Z
 orders,59f3083d1f0d676699603c3a,customer_key_8635,order_key_34542,2009-06-18T17:15:46Z
 orders,59f3083d1f0d676699603c3b,customer_key_8635,order_key_34543,2017-01-02T17:54:02Z
 orders,59f3083d1f0d676699603c3c,customer_key_8636,order_key_34544,2011-05-10T08:53:42Z
 orders,59f3083d1f0d676699603c3d,customer_key_8636,order_key_34545,2008-11-03T10:59:03Z
 orders,59f3083d1f0d676699603c3e,customer_key_8636,order_key_34546,2010-06-24T11:48:11Z
 orders,59f3083d1f0d676699603c3f,customer_key_8636,order_key_34547,2014-06-02T13:46:21Z
 orders,59f3083d1f0d676699603c40,customer_key_8637,order_key_34548,2016-07-06T10:45:22Z
 orders,59f3083d1f0d676699603c41,customer_key_8637,order_key_34549,2014-09-23T09:48:24Z
 orders,59f3083d1f0d676699603c42,customer_key_8637,order_key_34550,2016-02-07T10:53:00Z
 orders,59f3083d1f0d676699603c43,customer_key_8637,order_key_34551,2015-09-02T09:46:29Z
 orders,59f3083d1f0d676699603c44,customer_key_8638,order_key_34552,2015-06-06T16:33:24Z
 orders,59f3083d1f0d676699603c45,customer_key_8638,order_key_34553,2007-10-17T16:24:39Z
 orders,59f3083d1f0d676699603c46,customer_key_8638,order_key_34554,2015-03-10T16:04:00Z
 orders,59f3083d1f0d676699603c47,customer_key_8638,order_key_34555,2014-05-07T09:24:58Z
 orders,59f3083d1f0d676699603c48,customer_key_8639,order_key_34556,2012-06-09T14:36:18Z
 orders,59f3083d1f0d676699603c49,customer_key_8639,order_key_34557,2015-10-01T10:20:29Z
 orders,59f3083d1f0d676699603c4a,customer_key_8639,order_key_34558,2008-02-25T08:38:33Z
 orders,59f3083d1f0d676699603c4b,customer_key_8639,order_key_34559,2017-01-02T17:20:28Z
 orders,59f3083d1f0d676699603c4c,customer_key_8640,order_key_34560,2008-09-20T14:07:37Z
 orders,59f3083d1f0d676699603c4d,customer_key_8640,order_key_34561,2013-03-02T09:39:56Z
 orders,59f3083d1f0d676699603c4e,customer_key_8640,order_key_34562,2012-09-19T16:13:20Z
 orders,59f3083d1f0d676699603c4f,customer_key_8640,order_key_34563,2008-01-18T09:28:51Z
 orders,59f3083d1f0d676699603c50,customer_key_8641,order_key_34564,2015-08-08T11:44:28Z
 orders,59f3083d1f0d676699603c51,customer_key_8641,order_key_34565,2007-07-08T09:01:49Z
 orders,59f3083d1f0d676699603c52,customer_key_8641,order_key_34566,2016-02-13T11:55:24Z
 orders,59f3083d1f0d676699603c53,customer_key_8641,order_key_34567,2008-11-05T17:24:00Z
 orders,59f3083d1f0d676699603c54,customer_key_8642,order_key_34568,2014-11-18T11:34:37Z
 orders,59f3083d1f0d676699603c55,customer_key_8642,order_key_34569,2011-04-07T08:26:52Z
 orders,59f3083d1f0d676699603c56,customer_key_8642,order_key_34570,2009-11-01T08:21:50Z
 orders,59f3083d1f0d676699603c57,customer_key_8642,order_key_34571,2012-05-14T14:31:41Z
 orders,59f3083d1f0d676699603c58,customer_key_8643,order_key_34572,2007-08-06T13:57:36Z
 orders,59f3083d1f0d676699603c59,customer_key_8643,order_key_34573,2008-10-18T09:40:08Z
 orders,59f3083d1f0d676699603c5a,customer_key_8643,order_key_34574,2014-01-05T13:41:57Z
 orders,59f3083d1f0d676699603c5b,customer_key_8643,order_key_34575,2016-04-17T08:54:26Z
 orders,59f3083d1f0d676699603c5c,customer_key_8644,order_key_34576,2014-11-28T18:33:08Z
 orders,59f3083d1f0d676699603c5d,customer_key_8644,order_key_34577,2008-05-15T11:37:21Z
 orders,59f3083d1f0d676699603c5e,customer_key_8644,order_key_34578,2008-04-19T12:12:11Z
 orders,59f3083d1f0d676699603c5f,customer_key_8644,order_key_34579,2017-01-01T15:10:35Z
 orders,59f3083d1f0d676699603c60,customer_key_8645,order_key_34580,2010-07-21T10:12:52Z
 orders,59f3083d1f0d676699603c61,customer_key_8645,order_key_34581,2012-06-24T15:47:14Z
 orders,59f3083d1f0d676699603c62,customer_key_8645,order_key_34582,2017-01-02T09:47:52Z
 orders,59f3083d1f0d676699603c63,customer_key_8645,order_key_34583,2013-09-20T13:59:45Z
 orders,59f3083d1f0d676699603c64,customer_key_8646,order_key_34584,2008-10-08T10:40:28Z
 orders,59f3083d1f0d676699603c65,customer_key_8646,order_key_34585,2009-05-04T14:52:17Z
 orders,59f3083d1f0d676699603c66,customer_key_8646,order_key_34586,2015-01-16T09:08:04Z
 orders,59f3083d1f0d676699603c67,customer_key_8646,order_key_34587,2017-01-01T15:33:58Z
 orders,59f3083d1f0d676699603c68,customer_key_8647,order_key_34588,2008-04-23T18:25:39Z
 orders,59f3083d1f0d676699603c69,customer_key_8647,order_key_34589,2011-09-23T18:06:20Z
 orders,59f3083d1f0d676699603c6a,customer_key_8647,order_key_34590,2014-05-05T16:17:00Z
 orders,59f3083d1f0d676699603c6b,customer_key_8647,order_key_34591,2008-01-07T09:14:10Z
 orders,59f3083d1f0d676699603c6c,customer_key_8648,order_key_34592,2013-11-27T11:49:33Z
 orders,59f3083d1f0d676699603c6d,customer_key_8648,order_key_34593,2008-03-07T16:13:44Z
 orders,59f3083d1f0d676699603c6e,customer_key_8648,order_key_34594,2012-06-04T18:49:29Z
 orders,59f3083d1f0d676699603c6f,customer_key_8648,order_key_34595,2017-01-02T15:05:59Z
 orders,59f3083d1f0d676699603c70,customer_key_8649,order_key_34596,2012-08-07T12:52:28Z
