type,_id,discipline,city,gender,country,year,sport,medal,event
olympics,59f308051f0d6766995d42c3,Speed skating,Sarajevo,W,URS,1984,Skating,Bronze,1000m
olympics,59f308051f0d6766995d42c4,Alpine Skiing,Calgary,M,AUT,1988,Skiing,Silver,super-G
olympics,59f308051f0d6766995d42c5,Cross Country S,Calgary,W,FIN,1988,Skiing,Bronze,10km
olympics,59f308051f0d6766995d42c6,Cross Country S,Sarajevo,M,SWE,1984,Skiing,Bronze,30km mass start
olympics,59f308051f0d6766995d42c7,Nordic Combined,Calgary,M,FRG,1988,Skiing,Gold,Team
olympics,59f308051f0d6766995d42c8,Alpine Skiing,Sarajevo,W,USA,1984,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d42c9,Biathlon,Calgary,M,GDR,1988,Biathlon,Gold,10km
olympics,59f308051f0d6766995d42ca,Alpine Skiing,Calgary,M,AUT,1988,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d42cb,Alpine Skiing,Calgary,W,CAN,1988,Skiing,Bronze,super-G
olympics,59f308051f0d6766995d42cc,Figure skating,Calgary,M,CAN,1988,Skating,Silver,individual
olympics,59f308051f0d6766995d42cd,Speed skating,Sarajevo,W,URS,1984,Skating,Bronze,1500m
olympics,59f308051f0d6766995d42ce,Luge,Calgary,X,GDR,1988,Luge,Gold,doubles
olympics,59f308051f0d6766995d42cf,Alpine Skiing,Calgary,M,FRA,1988,Skiing,Gold,super-G
olympics,59f308051f0d6766995d42d0,Ski Jumping,Calgary,M,FIN,1988,Skiing,Gold,K90 individual (70m)
olympics,59f308051f0d6766995d42d1,Nordic Combined,Calgary,M,AUT,1988,Skiing,Bronze,Team
olympics,59f308051f0d6766995d42d2,Alpine Skiing,Calgary,M,FRA,1988,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d42d3,Alpine Skiing,Sarajevo,M,USA,1984,Skiing,Gold,slalom
olympics,59f308051f0d6766995d42d4,Figure skating,Calgary,X,CAN,1988,Skating,Bronze,ice dancing
olympics,59f308051f0d6766995d42d5,Bobsleigh,Calgary,M,GDR,1988,Bobsleigh,Bronze,two-man
olympics,59f308051f0d6766995d42d6,Speed skating,Calgary,M,GDR,1988,Skating,Gold,1500m
olympics,59f308051f0d6766995d42d7,Alpine Skiing,Calgary,M,ITA,1988,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d42d8,Luge,Calgary,M,GDR,1988,Luge,Gold,singles
olympics,59f308051f0d6766995d42d9,Alpine Skiing,Calgary,M,ITA,1988,Skiing,Gold,slalom
olympics,59f308051f0d6766995d42da,Luge,Calgary,W,GDR,1988,Luge,Gold,singles
olympics,59f308051f0d6766995d42db,Cross Country S,Calgary,M,ITA,1988,Skiing,Silver,50km
olympics,59f308051f0d6766995d42dc,Luge,Calgary,W,GDR,1988,Luge,Bronze,singles
olympics,59f308051f0d6766995d42dd,Luge,Calgary,X,GDR,1988,Luge,Silver,doubles
olympics,59f308051f0d6766995d42de,Cross Country S,Calgary,M,NOR,1988,Skiing,Silver,15km
olympics,59f308051f0d6766995d42df,Speed skating,Calgary,W,GDR,1988,Skating,Gold,1000m
olympics,59f308051f0d6766995d42e0,Cross Country S,Sarajevo,W,URS,1984,Skiing,Silver,20km
olympics,59f308051f0d6766995d42e1,Alpine Skiing,Calgary,M,SUI,1988,Skiing,Gold,downhill
olympics,59f308051f0d6766995d42e2,Cross Country S,Calgary,M,SUI,1988,Skiing,Bronze,50km
olympics,59f308051f0d6766995d42e3,Ski Jumping,Calgary,M,NOR,1988,Skiing,Silver,K120 individual (90m)
olympics,59f308051f0d6766995d42e4,Cross Country S,Calgary,W,NOR,1988,Skiing,Silver,4x5km relay
olympics,59f308051f0d6766995d42e5,Biathlon,Calgary,M,GDR,1988,Biathlon,Gold,20km
olympics,59f308051f0d6766995d42e6,Luge,Calgary,W,GDR,1988,Luge,Silver,singles
olympics,59f308051f0d6766995d42e7,Cross Country S,Calgary,M,TCH,1988,Skiing,Bronze,4x10km relay
olympics,59f308051f0d6766995d42e8,Alpine Skiing,Calgary,W,SUI,1988,Skiing,Silver,super-G
olympics,59f308051f0d6766995d42e9,Ice Hockey,Calgary,M,URS,1988,Ice Hockey,Gold,ice hockey
olympics,59f308051f0d6766995d42ea,Speed skating,Calgary,W,GDR,1988,Skating,Silver,1500m
olympics,59f308051f0d6766995d42eb,Speed skating,Calgary,M,URS,1988,Skating,Bronze,1000m
olympics,59f308051f0d6766995d42ec,Alpine Skiing,Calgary,W,SUI,1988,Skiing,Silver,alpine combined
olympics,59f308051f0d6766995d42ed,Cross Country S,Calgary,M,URS,1988,Skiing,Gold,15km
olympics,59f308051f0d6766995d42ee,Bobsleigh,Calgary,M,GDR,1988,Bobsleigh,Silver,two-man
olympics,59f308051f0d6766995d42ef,Speed skating,Calgary,M,SWE,1988,Skating,Gold,5000m
olympics,59f308051f0d6766995d42f0,Cross Country S,Calgary,M,SWE,1988,Skiing,Gold,4x10km relay
olympics,59f308051f0d6766995d42f1,Figure skating,Calgary,W,GDR,1988,Skating,Gold,individual
olympics,59f308051f0d6766995d42f2,Bobsleigh,Calgary,M,URS,1988,Bobsleigh,Bronze,four-man
olympics,59f308051f0d6766995d42f3,Figure skating,Calgary,X,URS,1988,Skating,Gold,ice dancing
olympics,59f308051f0d6766995d42f4,Speed skating,Calgary,M,USA,1988,Skating,Silver,1500m
olympics,59f308051f0d6766995d42f5,Cross Country S,Calgary,W,URS,1988,Skiing,Silver,20km
olympics,59f308051f0d6766995d42f6,Alpine Skiing,Calgary,W,YUG,1988,Skiing,Silver,slalom
olympics,59f308051f0d6766995d42f7,Cross Country S,Calgary,W,URS,1988,Skiing,Silver,5km
olympics,59f308051f0d6766995d42f8,Speed skating,Calgary,M,SWE,1988,Skating,Gold,10000m
olympics,59f308051f0d6766995d42f9,Cross Country S,Calgary,M,URS,1988,Skiing,Silver,30km mass start
olympics,59f308051f0d6766995d42fa,Alpine Skiing,Albertville,W,AUT,1992,Skiing,Silver,alpine combined
olympics,59f308051f0d6766995d42fb,Ski Jumping,Calgary,M,NOR,1988,Skiing,Bronze,K120 team (90m)
olympics,59f308051f0d6766995d42fc,Luge,Albertville,M,AUT,1992,Luge,Silver,singles
olympics,59f308051f0d6766995d42fd,Speed skating,Calgary,W,GDR,1988,Skating,Silver,1000m
olympics,59f308051f0d6766995d42fe,Alpine Skiing,Albertville,M,AUT,1992,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d42ff,Alpine Skiing,Sarajevo,W,USA,1984,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d4300,Cross Country S,Calgary,M,URS,1988,Skiing,Silver,4x10km relay
olympics,59f308051f0d6766995d4301,Ice Hockey,Albertville,M,CAN,1992,Ice Hockey,Silver,ice hockey
olympics,59f308051f0d6766995d4302,Alpine Skiing,Albertville,W,AUT,1992,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d4303,Cross Country S,Calgary,W,URS,1988,Skiing,Gold,4x5km relay
olympics,59f308051f0d6766995d4304,Bobsleigh,Albertville,M,AUT,1992,Bobsleigh,Gold,four-man
olympics,59f308051f0d6766995d4305,Cross Country S,Calgary,M,URS,1988,Skiing,Gold,30km mass start
olympics,59f308051f0d6766995d4306,Speed skating,Albertville,W,CHN,1992,Skating,Silver,1000m
olympics,59f308051f0d6766995d4307,Biathlon,Albertville,M,EUN,1992,Biathlon,Silver,4x7.5km relay
olympics,59f308051f0d6766995d4308,Biathlon,Albertville,W,CAN,1992,Biathlon,Bronze,15km
olympics,59f308051f0d6766995d4309,Short Track S.,Albertville,W,CAN,1992,Skating,Gold,3000m relay
olympics,59f308051f0d6766995d430a,Biathlon,Albertville,W,EUN,1992,Biathlon,Gold,7.5km
olympics,59f308051f0d6766995d430b,Figure skating,Calgary,W,CAN,1988,Skating,Silver,individual
olympics,59f308051f0d6766995d430c,Ski Jumping,Calgary,M,YUG,1988,Skiing,Silver,K120 team (90m)
olympics,59f308051f0d6766995d430d,Biathlon,Albertville,M,EUN,1992,Biathlon,Gold,20km
olympics,59f308051f0d6766995d430e,Biathlon,Albertville,W,EUN,1992,Biathlon,Bronze,7.5km
olympics,59f308051f0d6766995d430f,Figure skating,Albertville,X,CAN,1992,Skating,Bronze,pairs
olympics,59f308051f0d6766995d4310,Figure skating,Albertville,X,EUN,1992,Skating,Bronze,ice dancing
olympics,59f308051f0d6766995d4311,Figure skating,Calgary,X,USA,1988,Skating,Bronze,pairs
olympics,59f308051f0d6766995d4312,Nordic Combined,Albertville,M,AUT,1992,Skiing,Bronze,Team
olympics,59f308051f0d6766995d4313,Ice Hockey,Albertville,M,EUN,1992,Ice Hockey,Gold,ice hockey
olympics,59f308051f0d6766995d4314,Cross Country S,Albertville,W,EUN,1992,Skiing,Gold,4x5km relay
olympics,59f308051f0d6766995d4315,Cross Country S,Albertville,W,FIN,1992,Skiing,Gold,5km
olympics,59f308051f0d6766995d4316,Alpine Skiing,Albertville,M,AUT,1992,Skiing,Gold,downhill
olympics,59f308051f0d6766995d4317,Cross Country S,Albertville,W,EUN,1992,Skiing,Bronze,5km
olympics,59f308051f0d6766995d4318,Cross Country S,Albertville,W,EUN,1992,Skiing,Gold,15km mass start
olympics,59f308051f0d6766995d4319,Cross Country S,Albertville,W,FIN,1992,Skiing,Silver,15km mass start
olympics,59f308051f0d6766995d431a,Biathlon,Albertville,W,FRA,1992,Biathlon,Gold,3x7.5km relay
olympics,59f308051f0d6766995d431b,Figure skating,Albertville,M,EUN,1992,Skating,Gold,individual
olympics,59f308051f0d6766995d431c,Luge,Albertville,W,AUT,1992,Luge,Gold,singles
olympics,59f308051f0d6766995d431d,Biathlon,Albertville,W,EUN,1992,Biathlon,Silver,15km
olympics,59f308051f0d6766995d431e,Short Track S.,Albertville,W,CHN,1992,Skating,Silver,500m
olympics,59f308051f0d6766995d431f,Alpine Skiing,Albertville,W,FRA,1992,Skiing,Bronze,alpine combined
olympics,59f308051f0d6766995d4320,Cross Country S,Albertville,W,EUN,1992,Skiing,Bronze,Combined 5km + 10km pursuit
olympics,59f308051f0d6766995d4321,Freestyle Ski.,Albertville,M,FRA,1992,Skiing,Silver,moguls
olympics,59f308051f0d6766995d4322,Ski Jumping,Albertville,M,FIN,1992,Skiing,Gold,K120 team (90m)
olympics,59f308051f0d6766995d4323,Cross Country S,Albertville,W,EUN,1992,Skiing,Silver,30km
olympics,59f308051f0d6766995d4324,Figure skating,Albertville,X,FRA,1992,Skating,Silver,ice dancing
olympics,59f308051f0d6766995d4325,Ski Jumping,Albertville,M,FIN,1992,Skiing,Gold,K120 individual (90m)
olympics,59f308051f0d6766995d4326,Nordic Combined,Albertville,M,FRA,1992,Skiing,Gold,individual
olympics,59f308051f0d6766995d4327,Biathlon,Albertville,M,GER,1992,Biathlon,Silver,10km
olympics,59f308051f0d6766995d4328,Luge,Albertville,X,GER,1992,Luge,Gold,doubles
olympics,59f308051f0d6766995d4329,Luge,Albertville,W,GER,1992,Luge,Bronze,singles
olympics,59f308051f0d6766995d432a,Speed skating,Albertville,W,GER,1992,Skating,Silver,1500m
olympics,59f308051f0d6766995d432b,Luge,Albertville,M,GER,1992,Luge,Gold,singles
olympics,59f308051f0d6766995d432c,Bobsleigh,Albertville,M,GER,1992,Bobsleigh,Bronze,two-man
olympics,59f308051f0d6766995d432d,Cross Country S,Albertville,M,FIN,1992,Skiing,Bronze,4x10km relay
olympics,59f308051f0d6766995d432e,Speed skating,Albertville,W,GER,1992,Skating,Bronze,500m
olympics,59f308051f0d6766995d432f,Alpine Skiing,Albertville,M,ITA,1992,Skiing,Silver,slalom
olympics,59f308051f0d6766995d4330,Biathlon,Albertville,W,GER,1992,Biathlon,Gold,15km
olympics,59f308051f0d6766995d4331,Alpine Skiing,Albertville,M,ITA,1992,Skiing,Silver,alpine combined
olympics,59f308051f0d6766995d4332,Figure skating,Albertville,W,JPN,1992,Skating,Silver,individual
olympics,59f308051f0d6766995d4333,Speed skating,Albertville,W,GER,1992,Skating,Gold,1500m
olympics,59f308051f0d6766995d4334,Cross Country S,Albertville,W,ITA,1992,Skiing,Silver,Combined 5km + 10km pursuit
olympics,59f308051f0d6766995d4335,Biathlon,Calgary,M,URS,1988,Biathlon,Silver,20km
olympics,59f308051f0d6766995d4336,Speed skating,Albertville,W,GER,1992,Skating,Bronze,5000m
olympics,59f308051f0d6766995d4337,Speed skating,Albertville,W,JPN,1992,Skating,Bronze,1500m
olympics,59f308051f0d6766995d4338,Speed skating,Albertville,M,NED,1992,Skating,Bronze,5000m
olympics,59f308051f0d6766995d4339,Freestyle Ski.,Albertville,W,EUN,1992,Skiing,Silver,moguls
olympics,59f308051f0d6766995d433a,Speed skating,Albertville,M,JPN,1992,Skating,Silver,500m
olympics,59f308051f0d6766995d433b,Cross Country S,Albertville,M,ITA,1992,Skiing,Silver,10km pursuit
olympics,59f308051f0d6766995d433c,Cross Country S,Albertville,M,NOR,1992,Skiing,Bronze,30km mass start
olympics,59f308051f0d6766995d433d,Speed skating,Albertville,M,KOR,1992,Skating,Silver,1000m
olympics,59f308051f0d6766995d433e,Speed skating,Albertville,M,NOR,1992,Skating,Gold,1500m
olympics,59f308051f0d6766995d433f,Cross Country S,Albertville,M,ITA,1992,Skiing,Bronze,Combined 10km + 15km pursuit
olympics,59f308051f0d6766995d4340,Cross Country S,Albertville,M,NOR,1992,Skiing,Gold,Combined 10km + 15km pursuit
olympics,59f308051f0d6766995d4341,Cross Country S,Albertville,W,NOR,1992,Skiing,Silver,4x5km relay
olympics,59f308051f0d6766995d4342,Short Track S.,Albertville,M,JPN,1992,Skating,Bronze,5000m relay
olympics,59f308051f0d6766995d4343,Speed skating,Albertville,W,GER,1992,Skating,Silver,5000m
olympics,59f308051f0d6766995d4344,Alpine Skiing,Albertville,W,SWE,1992,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d4345,Alpine Skiing,Albertville,M,FRA,1992,Skiing,Silver,downhill
olympics,59f308051f0d6766995d4346,Alpine Skiing,Albertville,M,SUI,1992,Skiing,Bronze,alpine combined
olympics,59f308051f0d6766995d4347,Biathlon,Albertville,M,SWE,1992,Biathlon,Bronze,20km
olympics,59f308051f0d6766995d4348,Alpine Skiing,Albertville,W,USA,1992,Skiing,Silver,downhill
olympics,59f308051f0d6766995d4349,Freestyle Ski.,Albertville,W,USA,1992,Skiing,Gold,moguls
olympics,59f308051f0d6766995d434a,Speed skating,Albertville,M,NED,1992,Skating,Silver,5000m
olympics,59f308051f0d6766995d434b,Luge,Lillehammer,W,AUT,1994,Luge,Bronze,singles
olympics,59f308051f0d6766995d434c,Biathlon,Albertville,M,SWE,1992,Biathlon,Bronze,4x7.5km relay
olympics,59f308051f0d6766995d434d,Cross Country S,Albertville,M,NOR,1992,Skiing,Gold,10km pursuit
olympics,59f308051f0d6766995d434e,Speed skating,Albertville,M,NOR,1992,Skating,Silver,1500m
olympics,59f308051f0d6766995d434f,Speed skating,Albertville,W,GER,1992,Skating,Gold,5000m
olympics,59f308051f0d6766995d4350,Biathlon,Lillehammer,W,CAN,1994,Biathlon,Gold,15km
olympics,59f308051f0d6766995d4351,Short Track S.,Albertville,W,USA,1992,Skating,Gold,500m
olympics,59f308051f0d6766995d4352,Freestyle Ski.,Albertville,M,USA,1992,Skiing,Bronze,moguls
olympics,59f308051f0d6766995d4353,Cross Country S,Albertville,M,NOR,1992,Skiing,Silver,Combined 10km + 15km pursuit
olympics,59f308051f0d6766995d4354,Biathlon,Lillehammer,W,BLR,1994,Biathlon,Silver,7.5km
olympics,59f308051f0d6766995d4355,Luge,Albertville,X,GER,1992,Luge,Silver,doubles
olympics,59f308051f0d6766995d4356,Alpine Skiing,Albertville,M,NOR,1992,Skiing,Bronze,super-G
olympics,59f308051f0d6766995d4357,Short Track S.,Lillehammer,W,CAN,1994,Skating,Silver,3000m relay
olympics,59f308051f0d6766995d4358,Ski Jumping,Lillehammer,M,AUT,1994,Skiing,Bronze,K120 individual (90m)
olympics,59f308051f0d6766995d4359,Short Track S.,Lillehammer,M,AUS,1994,Skating,Bronze,5000m relay
olympics,59f308051f0d6766995d435a,Freestyle Ski.,Lillehammer,M,CAN,1994,Skiing,Bronze,aerials
olympics,59f308051f0d6766995d435b,Ice Hockey,Lillehammer,M,FIN,1994,Ice Hockey,Bronze,ice hockey
olympics,59f308051f0d6766995d435c,Cross Country S,Albertville,M,NOR,1992,Skiing,Silver,30km mass start
olympics,59f308051f0d6766995d435d,Biathlon,Lillehammer,M,FRA,1994,Biathlon,Bronze,4x7.5km relay
olympics,59f308051f0d6766995d435e,Alpine Skiing,Albertville,W,ITA,1992,Skiing,Gold,super-G
olympics,59f308051f0d6766995d435f,Cross Country S,Lillehammer,W,FIN,1994,Skiing,Bronze,30km
olympics,59f308051f0d6766995d4360,Alpine Skiing,Lillehammer,M,CAN,1994,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d4361,Biathlon,Lillehammer,W,FRA,1994,Biathlon,Silver,15km
olympics,59f308051f0d6766995d4362,Freestyle Ski.,Lillehammer,M,CAN,1994,Skiing,Gold,moguls
olympics,59f308051f0d6766995d4363,Speed skating,Lillehammer,W,GER,1994,Skating,Silver,5000m
olympics,59f308051f0d6766995d4364,Cross Country S,Lillehammer,W,FIN,1994,Skiing,Bronze,5km
olympics,59f308051f0d6766995d4365,Freestyle Ski.,Lillehammer,M,FRA,1994,Skiing,Bronze,moguls
olympics,59f308051f0d6766995d4366,Short Track S.,Lillehammer,M,CAN,1994,Skating,Bronze,1000m
olympics,59f308051f0d6766995d4367,Ski Jumping,Lillehammer,M,GER,1994,Skiing,Gold,K120 individual (90m)
olympics,59f308051f0d6766995d4368,Biathlon,Lillehammer,W,FRA,1994,Biathlon,Bronze,4x7.5km relay
olympics,59f308051f0d6766995d4369,Bobsleigh,Lillehammer,M,GER,1994,Bobsleigh,Gold,four-man
olympics,59f308051f0d6766995d436a,Short Track S.,Lillehammer,M,ITA,1994,Skating,Silver,500m
olympics,59f308051f0d6766995d436b,Figure skating,Lillehammer,X,CAN,1994,Skating,Bronze,pairs
olympics,59f308051f0d6766995d436c,Alpine Skiing,Lillehammer,W,ITA,1994,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d436d,Luge,Lillehammer,M,ITA,1994,Luge,Bronze,singles
olympics,59f308051f0d6766995d436e,Cross Country S,Lillehammer,W,ITA,1994,Skiing,Gold,15km mass start
olympics,59f308051f0d6766995d436f,Ice Hockey,Lillehammer,M,CAN,1994,Ice Hockey,Silver,ice hockey
olympics,59f308051f0d6766995d4370,Luge,Lillehammer,W,GER,1994,Luge,Silver,singles
olympics,59f308051f0d6766995d4371,Speed skating,Lillehammer,W,GER,1994,Skating,Bronze,3000m
olympics,59f308051f0d6766995d4372,Luge,Lillehammer,X,GER,1994,Luge,Bronze,doubles
olympics,59f308051f0d6766995d4373,Alpine Skiing,Lillehammer,W,ITA,1994,Skiing,Bronze,super-G
olympics,59f308051f0d6766995d4374,Cross Country S,Lillehammer,M,ITA,1994,Skiing,Bronze,10km pursuit
olympics,59f308051f0d6766995d4375,Cross Country S,Lillehammer,W,ITA,1994,Skiing,Silver,Combined 5km + 10km pursuit
olympics,59f308051f0d6766995d4376,Alpine Skiing,Lillehammer,M,GER,1994,Skiing,Gold,super-G
olympics,59f308051f0d6766995d4377,Cross Country S,Lillehammer,W,ITA,1994,Skiing,Bronze,4x5km relay
olympics,59f308051f0d6766995d4378,Alpine Skiing,Lillehammer,W,GER,1994,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d4379,Alpine Skiing,Lillehammer,W,ITA,1994,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d437a,Speed skating,Lillehammer,W,CAN,1994,Skating,Silver,500m
olympics,59f308051f0d6766995d437b,Cross Country S,Lillehammer,M,KAZ,1994,Skiing,Gold,50km
olympics,59f308051f0d6766995d437c,Speed skating,Lillehammer,W,JPN,1994,Skating,Bronze,5000m
olympics,59f308051f0d6766995d437d,Speed skating,Lillehammer,M,NED,1994,Skating,Bronze,5000m
olympics,59f308051f0d6766995d437e,Alpine Skiing,Lillehammer,M,NOR,1994,Skiing,Gold,alpine combined
olympics,59f308051f0d6766995d437f,Ski Jumping,Lillehammer,M,GER,1994,Skiing,Bronze,K90 individual (70m)
olympics,59f308051f0d6766995d4380,Short Track S.,Lillehammer,W,KOR,1994,Skating,Gold,1000m
olympics,59f308051f0d6766995d4381,Alpine Skiing,Lillehammer,M,NOR,1994,Skiing,Silver,downhill
olympics,59f308051f0d6766995d4382,Cross Country S,Lillehammer,W,ITA,1994,Skiing,Gold,30km
olympics,59f308051f0d6766995d4383,Alpine Skiing,Lillehammer,M,NOR,1994,Skiing,Bronze,super-G
olympics,59f308051f0d6766995d4384,Nordic Combined,Lillehammer,M,JPN,1994,Skiing,Silver,individual
olympics,59f308051f0d6766995d4385,Speed skating,Lillehammer,M,NOR,1994,Skating,Silver,5000m
olympics,59f308051f0d6766995d4386,Speed skating,Lillehammer,W,GER,1994,Skating,Bronze,500m
olympics,59f308051f0d6766995d4387,Short Track S.,Lillehammer,M,KOR,1994,Skating,Gold,500m
olympics,59f308051f0d6766995d4388,Short Track S.,Lillehammer,M,KOR,1994,Skating,Silver,1000m
olympics,59f308051f0d6766995d4389,Cross Country S,Lillehammer,W,NOR,1994,Skiing,Silver,30km
olympics,59f308051f0d6766995d438a,Nordic Combined,Lillehammer,M,NOR,1994,Skiing,Bronze,individual
olympics,59f308051f0d6766995d438b,Speed skating,Lillehammer,M,NED,1994,Skating,Bronze,10000m
olympics,59f308051f0d6766995d438c,Ski Jumping,Lillehammer,M,NOR,1994,Skiing,Silver,K120 individual (90m)
olympics,59f308051f0d6766995d438d,Speed skating,Lillehammer,M,JPN,1994,Skating,Bronze,500m
olympics,59f308051f0d6766995d438e,Ski Jumping,Lillehammer,M,GER,1994,Skiing,Gold,K120 team (90m)
olympics,59f308051f0d6766995d438f,Cross Country S,Lillehammer,M,NOR,1994,Skiing,Gold,10km pursuit
olympics,59f308051f0d6766995d4390,Figure skating,Lillehammer,X,RUS,1994,Skating,Silver,ice dancing
olympics,59f308051f0d6766995d4391,Cross Country S,Lillehammer,M,NOR,1994,Skiing,Silver,4x10km relay
olympics,59f308051f0d6766995d4392,Figure skating,Lillehammer,X,RUS,1994,Skating,Gold,ice dancing
olympics,59f308051f0d6766995d4393,Biathlon,Lillehammer,M,RUS,1994,Biathlon,Gold,20km
olympics,59f308051f0d6766995d4394,Figure skating,Lillehammer,X,RUS,1994,Skating,Silver,pairs
olympics,59f308051f0d6766995d4395,Biathlon,Lillehammer,W,RUS,1994,Biathlon,Gold,4x7.5km relay
olympics,59f308051f0d6766995d4396,Cross Country S,Lillehammer,M,NOR,1994,Skiing,Silver,30km mass start
olympics,59f308051f0d6766995d4397,Alpine Skiing,Lillehammer,W,SLO,1994,Skiing,Bronze,alpine combined
olympics,59f308051f0d6766995d4398,Alpine Skiing,Lillehammer,M,SLO,1994,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d4399,Figure skating,Lillehammer,M,RUS,1994,Skating,Gold,individual
olympics,59f308051f0d6766995d439a,Nordic Combined,Lillehammer,M,JPN,1994,Skiing,Gold,Team
olympics,59f308051f0d6766995d439b,Cross Country S,Lillehammer,W,RUS,1994,Skiing,Bronze,15km mass start
olympics,59f308051f0d6766995d439c,Bobsleigh,Lillehammer,M,SUI,1994,Bobsleigh,Gold,two-man
olympics,59f308051f0d6766995d439d,Speed skating,Lillehammer,W,RUS,1994,Skating,Gold,3000m
olympics,59f308051f0d6766995d439e,Alpine Skiing,Lillehammer,M,NOR,1994,Skiing,Bronze,alpine combined
olympics,59f308051f0d6766995d439f,Freestyle Ski.,Lillehammer,M,SUI,1994,Skiing,Gold,aerials
olympics,59f308051f0d6766995d43a0,Speed skating,Lillehammer,M,RUS,1994,Skating,Silver,500m
olympics,59f308051f0d6766995d43a1,Speed skating,Lillehammer,M,RUS,1994,Skating,Bronze,1000m
olympics,59f308051f0d6766995d43a2,Alpine Skiing,Lillehammer,W,SUI,1994,Skiing,Gold,slalom
olympics,59f308051f0d6766995d43a3,Alpine Skiing,Lillehammer,W,SUI,1994,Skiing,Bronze,giant slalom
olympics,59f308051f0d6766995d43a4,Cross Country S,Lillehammer,W,RUS,1994,Skiing,Gold,Combined 5km + 10km pursuit
olympics,59f308051f0d6766995d43a5,Bobsleigh,Lillehammer,M,SUI,1994,Bobsleigh,Silver,four-man
olympics,59f308051f0d6766995d43a6,Alpine Skiing,Lillehammer,W,SWE,1994,Skiing,Gold,alpine combined
olympics,59f308051f0d6766995d43a7,Speed skating,Lillehammer,W,USA,1994,Skating,Gold,500m
olympics,59f308051f0d6766995d43a8,Figure skating,Lillehammer,W,UKR,1994,Skating,Gold,individual
olympics,59f308051f0d6766995d43a9,Freestyle Ski.,Lillehammer,M,RUS,1994,Skiing,Silver,moguls
olympics,59f308051f0d6766995d43aa,Short Track S.,Lillehammer,W,KOR,1994,Skating,Gold,3000m relay
olympics,59f308051f0d6766995d43ab,Alpine Skiing,Lillehammer,M,USA,1994,Skiing,Gold,downhill
olympics,59f308051f0d6766995d43ac,Nordic Combined,Lillehammer,M,NOR,1994,Skiing,Gold,individual
olympics,59f308051f0d6766995d43ad,Figure skating,Lillehammer,X,RUS,1994,Skating,Gold,pairs
olympics,59f308051f0d6766995d43ae,Freestyle Ski.,Lillehammer,W,UZB,1994,Skiing,Gold,aerials
olympics,59f308051f0d6766995d43af,Alpine Skiing,Nagano,M,AUT,1998,Skiing,Gold,super-G
olympics,59f308051f0d6766995d43b0,Speed skating,Lillehammer,W,USA,1994,Skating,Gold,1000m
olympics,59f308051f0d6766995d43b1,Short Track S.,Lillehammer,W,USA,1994,Skating,Bronze,500m
olympics,59f308051f0d6766995d43b2,Freestyle Ski.,Lillehammer,W,USA,1994,Skiing,Silver,moguls
olympics,59f308051f0d6766995d43b3,Speed skating,Nagano,M,BEL,1998,Skating,Bronze,5000m
olympics,59f308051f0d6766995d43b4,Bobsleigh,Nagano,M,CAN,1998,Bobsleigh,Gold,two-man
olympics,59f308051f0d6766995d43b5,Alpine Skiing,Lillehammer,M,SUI,1994,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d43b6,Alpine Skiing,Nagano,M,AUT,1998,Skiing,Silver,super-G
olympics,59f308051f0d6766995d43b7,Curling,Nagano,W,CAN,1998,Curling,Gold,curling
olympics,59f308051f0d6766995d43b8,Alpine Skiing,Nagano,W,AUT,1998,Skiing,Silver,super-G
olympics,59f308051f0d6766995d43b9,Figure skating,Lillehammer,W,USA,1994,Skating,Silver,individual
olympics,59f308051f0d6766995d43ba,Biathlon,Lillehammer,W,UKR,1994,Biathlon,Bronze,7.5km
olympics,59f308051f0d6766995d43bb,Alpine Skiing,Nagano,M,AUT,1998,Skiing,Gold,alpine combined
olympics,59f308051f0d6766995d43bc,Short Track S.,Nagano,M,CAN,1998,Skating,Gold,5000m relay
olympics,59f308051f0d6766995d43bd,Short Track S.,Nagano,M,CAN,1998,Skating,Bronze,1000m
olympics,59f308051f0d6766995d43be,Alpine Skiing,Nagano,W,AUT,1998,Skiing,Bronze,super-G
olympics,59f308051f0d6766995d43bf,Ski Jumping,Nagano,M,AUT,1998,Skiing,Bronze,K120 team (90m)
olympics,59f308051f0d6766995d43c0,Speed skating,Nagano,W,CAN,1998,Skating,Silver,500m
olympics,59f308051f0d6766995d43c1,Alpine Skiing,Nagano,W,AUT,1998,Skiing,Silver,giant slalom
olympics,59f308051f0d6766995d43c2,Alpine Skiing,Nagano,W,AUS,1998,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d43c3,Ice Hockey,Nagano,W,CAN,1998,Ice Hockey,Silver,ice hockey
