type,_id,A_Name,B_Released,D_Metacritic,C_Recommendations,IsFree,IsNonGame,IsIndie,IsAction,IsAdventure,IsCasual,IsStrategy,IsRPG,IsSimulation,IsEarlyAccess,IsFreeToPlay,IsSports,IsRacing,IsMassivelyMultiplayer,PriceInitial
 steamgames,59f307b41f0d6766995d0277,69 Ways to Kill a Zombie,Sep 9 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995d0278,BitRay2,Aug 18 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995d0279,The Pirate: Caribbean Hunt,Aug 24 2016,0,763,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d027a,Cursed West,Sep 9 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995d027b,Heroes of Card War,10-2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d027c,Gochi-Show! -How To Learn Japanese Cooking Game-,Sep 1 2016,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d027d,Gochi-Show! for Girls -How To Learn Japanese Cooking Game-,Sep 7 2016,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d027e,VR Gallery,Aug 11 2016,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d027f,Final Quest,Aug 17 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99
 steamgames,59f307b41f0d6766995d0280,Tesla VR,Aug 10 2016,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d0281,Flat Path,Aug 24 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99
 steamgames,59f307b41f0d6766995d0282,One Giant Leap,Aug 22 2016,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3.99
 steamgames,59f307b41f0d6766995d0283,IACTURA,Aug 25 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99
 steamgames,59f307b41f0d6766995d0284,Zombie Trigger,August 2016,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995d0285,Kuboom,Sep 16 2016,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d0286,Outrageous Grounds: The Maze,Christmas 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d0287,Wills and Wonders,Aug 22 2016,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d0288,OCCHIO,Aug 11 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d0289,Daylights End VR Edition,Aug 26 2016,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d028a,Escape from Zellman Orbital,Sep 30 2016,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d028b,EDMtv VR,Sep 1 2016,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d028c,The Underground Man,Sep 1 2016,0,777,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d028d,Birdtual Reality,Aug 23 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5.99
 steamgames,59f307b41f0d6766995d028e,Green Moon 2,Aug 14 2016,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d028f,Lockdown: Stand Alone,Q4 2016,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d0290,Party Hard Tycoon,Soon,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d0291,Through Abandoned 2. The Forest,Aug 9 2016,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995d0292,Mu Cartographer,Aug 24 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d0293,VR Escape the space station,Aug 24 2016,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.99
 steamgames,59f307b41f0d6766995d0294,Path of War,Sep 12 2016,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
 steamgames,59f307b41f0d6766995d0295,Anykey Simulator,Soon,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d0296,Deadly Metal,TBD,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d0297,Wooden House,Sep 5 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995d0298,Miaou Moon,Aug 18 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d0299,Squeezone,Soon,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d029a,Howl,Soon,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d029b,Archipelago,Aug 17 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99
 steamgames,59f307b41f0d6766995d029c,Joanas Life,Sep 1 2016,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.99
 steamgames,59f307b41f0d6766995d029d,Click Space Miner,Aug 18 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99
 steamgames,59f307b41f0d6766995d029e,DEADLOCK,Aug 15 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5.99
 steamgames,59f307b41f0d6766995d029f,Arkham Nightmares,Aug 13 2016,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995d02a0,Elena,Winter 2016,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d02a1,Panzer Warfare,Aug 25 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1.99
 steamgames,59f307b41f0d6766995d02a2,J.U.R : Japan Underground Racing,Aug 17 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02a3,Galactic Fighters,Sep 15 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.99
 steamgames,59f307b41f0d6766995d02a4,Alpha Decay,Sep 2 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11.99
 steamgames,59f307b41f0d6766995d02a5,Oh No! Bugs!,Aug 14 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02a6,Happy Empire,Aug 19 2016,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02a7,Football Mogul 15,Sep 6 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995d02a8,Uprising 2: Lead and Destroy,Aug 19 2016,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.99
 steamgames,59f307b41f0d6766995d02a9,Beautiful Japanese Scenery - Animated Jigsaws,Sep 15 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d02aa,18 Wheels of Steel: Across America,Aug 26 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d02ab,18 Wheels of Steel: Convoy,Sep 2 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d02ac,18 Wheels of Steel: Haulin,Sep 9 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d02ad,Mythic Victory Arena,Oct 3 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d02ae,GunWorld 2,Aug 17 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.99
 steamgames,59f307b41f0d6766995d02af,ALONE?,Aug 24 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995d02b0,Factory Engineer,Sep 9 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d02b1,Fancy Slingshot VR,Aug 18 2016,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99
 steamgames,59f307b41f0d6766995d02b2,DragonBlast VR,Sep 1 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02b3,Gun Brothers,Aug 18 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d02b4,Fantastic 4 In A Row 2,Aug 15 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995d02b5,Fantastic Checkers 2,Aug 18 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995d02b6,Ultimate Word Search 2: Letter Boxed,Aug 18 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995d02b7,Sparkys Hunt,Aug 18 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995d02b8,Beat The Dictators,Aug 29 2016,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02b9,TankYou!,Sep 16 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d02ba,Orbital X,Aug 18 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995d02bb,Mystery Case Files(r): 13th Skull(tm) Collectors Edition,Aug 18 2016,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.99
 steamgames,59f307b41f0d6766995d02bc,Dark Tales: Edgar Allan Poes The Masque of the Red Death Collectors Edition,August 2016,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d02bd,Hidden Expedition: Dawn of Prosperity Collectors Edition,Sep 7 2016,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.99
 steamgames,59f307b41f0d6766995d02be,Final Cut: Death on the Silver Screen Collectors Edition,Aug 25 2016,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.99
 steamgames,59f307b41f0d6766995d02bf,Nightmare Adventures: The Witchs Prison,Aug 29 2016,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.99
 steamgames,59f307b41f0d6766995d02c0,Spirits of Mystery: Amber Maiden Collectors Edition,Aug 19 2016,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.99
 steamgames,59f307b41f0d6766995d02c1,Grave Mania: Pandemic Pandemonium,Aug 30 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.99
 steamgames,59f307b41f0d6766995d02c2,Wasps!,Aug 31 2016,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d02c3,Super Jagua,Sep 15 2016,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99
 steamgames,59f307b41f0d6766995d02c4,Drive Megapolis,Aug 24 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02c5,Outbreak,Winter 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d02c6,PANIC at Multiverse High!,Aug 17 2016,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d02c7,The VR Museum of Fine Art,Aug 20 2016,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d02c8,Third Eye,Early 2017,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d02c9,Cliff Hanger,Sep 2 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02ca,Hyper color ball,Sep 2 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99
 steamgames,59f307b41f0d6766995d02cb,UBERMOSH Vol.3,Aug 15 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995d02cc,Warriors of Vilvatikta,Aug 26 2016,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99
 steamgames,59f307b41f0d6766995d02cd,Radical Heroes: Crimson City Crisis,December 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d02ce,KILL,Aug 17 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.99
 steamgames,59f307b41f0d6766995d02cf,Hooligan Vasja,Aug 19 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995d02d0,Board Defenders,Sep 6 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02d1,Everything is Peachy,Aug 25 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.99
 steamgames,59f307b41f0d6766995d02d2,ToeJam & Earl: Back in the Groove,Coming 2017,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995d02d3,Withering Kingdom: Flurry Of Arrows,Aug 26 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.99
 steamgames,59f307b41f0d6766995d02d4,Glory by Example,Aug 24 2016,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d02d5,50 Years,Aug 26 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.99
 steamgames,59f307b41f0d6766995d02d6,Zissis Island,Aug 28 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02d7,Orake 2D MMORPG,Aug 23 2016,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0
 steamgames,59f307b41f0d6766995d02d8,Chaos Of Hearts,Sep 16 2016,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02d9,Relativity,Aug 24 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995d02da,The Odyssey,Sep 4 2016,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02db,CyberThreat,Aug 18 2016,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995d02dc,Guardian war VR,Aug 24 2016,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d02dd,Preston Sterling,Aug 18 2016,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02de,Zombie Boom,Aug 23 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.99
 steamgames,59f307b41f0d6766995d02df,The Garden,Sep 6 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02e0,Grapply,Late 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
 steamgames,59f307b41f0d6766995d02e1,The Tale of Doris and the Dragon - Episode 1,Sep 8 2016,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.99
 steamgames,59f307b41f0d6766995d02e2,Isomorph,Sep 2 2016,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995d02e3,Veilia,Aug 23 2016,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995d02e4,MineSweeper VR,Aug 25 2016,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.99
 steamgames,59f307b41f0d6766995d02e5,Stars Simulation,Sep 8 2016,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995d02e6,Naruto Shippuden Uncut: Homecoming,Aug 26 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995d02e7,Naruto Shippuden Uncut: The Akatsuki Makes Its Move,Aug 26 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995d02e8,Naruto Shippuden Uncut: The Results of Training,Aug 26 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995d02e9,Naruto Shippuden Uncut: The Jinchuriki of the Sand,Aug 26 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995d02ea,Naruto Shippuden Uncut: The Kazekage Stands Tall,Aug 26 2016,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
